periodo;cole_area_ubicacion;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_depto_ubicacion;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_mcpio_presentacion;estu_mcpio_reside;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20242;RURAL;470713001062;470713001062;SUCRE;MAÑANA;SAN ONOFRE;OFICIAL;I.E. PALO ALTO;I.E. PALO ALTO - SEDE PRINCIPAL;1;A-;2;2;1;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;SAN ONOFRE;SAN ONOFRE;39;179;36;36;37;31
20242;URBANO;170110000025;170110000025;SUCRE;TARDE;BUENAVISTA;OFICIAL;INST EDUC BUENAVISTA;INST EDUC BUENAVISTA;3;A1;3;3;3;Más de 3 horas;30 minutos o menos;SUCRE;SUCRE;SAN PEDRO;BUENAVISTA;60;291;54;51;63;60
20242;URBANO;170215000055;170215000055;SUCRE;MAÑANA;COROZAL;OFICIAL;I.E. FRANCISCO JOSE DE CALDAS;I.E. FRANCISCO JOSE DE CALDAS - SEDE PRINCIPAL;1;A1;2;2;1;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;COROZAL;COROZAL;40;197;49;40;41;33
20242;URBANO;170001001658;170001001658;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SIMON ARAUJO;INSTITUCION EDUCATIVA SIMON ARAUJO;2;A1;3;2;1;Más de 3 horas;Más de 2 horas;SUCRE;SUCRE;SINCELEJO;SINCELEJO;43;216;54;53;38;35
20242;RURAL;270215000874;270215000874;SUCRE;MAÑANA;COROZAL;OFICIAL;INST EDUC LAS PEÑAS;INST EDUC LAS PEÑAS;2;A1;3;2;1;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;COROZAL;COROZAL;52;239;48;52;48;39
20242;URBANO;170670000128;170670000128;SUCRE;MAÑANA;SAMPUÉS;OFICIAL;INST EDUC MARISCAL SUCRE;INST EDUC MARISCAL SUCRE;3;A1;3;3;2;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SAMPUÉS;62;291;57;53;68;50
20242;URBANO;370215001131;370215001131;SUCRE;MAÑANA;COROZAL;NO OFICIAL;INSTITUCIÓN EDUCATIVA NIÑO JESÚS DE PRAGA S.A.S;COLEGIO NIÑO JESUS DE PRAGA;3;A1;3;3;3;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;COROZAL;COROZAL;58;303;54;60;69;58
20242;URBANO;370001000057;370001000057;SUCRE;MAÑANA;SINCELEJO;NO OFICIAL;COLEGIO NUESTRA SE¥ORA DE LAS MERCEDES;COLEGIO NUESTRA SE¥ORA DE LAS MERCEDES;3;A-;3;3;2;Más de 3 horas;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SAMPUÉS;67;295;47;58;60;55
20242;URBANO;270820005829;270820005829;SUCRE;MAÑANA;COVEÑAS;OFICIAL;I.E. ISMAEL CONTRERAS MENESES;I.E. ISMAEL CONTRERAS MENESES - SEDE PRINCIPAL;2;A1;3;3;2;Entre 1 y 3 horas;No leo por entretenimiento;SUCRE;SUCRE;COVEÑAS;COVEÑAS;48;268;49;62;58;48
20242;URBANO;170820000121;170820000121;SUCRE;TARDE;SANTIAGO DE TOLÚ;OFICIAL;INST EDUC LUIS PATRON ROSANO;INST EDUC LUIS PATRON ROSANO;2;A-;3;2;2;;;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;42;223;41;51;44;43
20242;URBANO;170001000180;170001000180;SUCRE;TARDE;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA ANTONIO  LENIS;INSTITUCION EDUCATIVA ANTONIO  LENIS;3;A2;3;3;2;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;59;289;58;62;55;55
20242;RURAL;270124004753;270124004753;SUCRE;MAÑANA;CAIMITO;OFICIAL;I.E. AGRO ARTESANAL LOS CAYITOS;I.E. AGRO ARTESANAL LOS CAYITOS - SEDE PRINCIPAL;2;A-;3;3;3;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;SAN MARCOS;CAIMITO;47;278;39;61;56;64
20242;URBANO;170215000977;170215000977;SUCRE;TARDE;COROZAL;OFICIAL;I.E. NORMAL SUPERIOR DE COROZAL;I.E. NORMAL SUPERIOR DE COROZAL - SEDE PRINCIPAL;2;A1;2;2;2;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;COROZAL;COROZAL;52;250;55;49;44;53
20242;URBANO;370001038909;370001038909;SUCRE;MAÑANA;SINCELEJO;NO OFICIAL;INSTITUCION EDUCATIVA COMFASUCRE(ANTES CENTRO DOCEMTE CONFASUCRE);INSTITUCION EDUCATIVA COMFASUCRE (ANTES CENTRO DOCENTE COMFASUCRE);1;B1;3;3;3;No Navega Internet;Entre 1 y 2 horas;SUCRE;SUCRE;SINCELEJO;SINCELEJO;38;281;74;62;52;67
20242;RURAL;270670000157;270670000157;SUCRE;MAÑANA;SAMPUÉS;OFICIAL;INST EDUC SAN LUIS BELTRAN;INST EDUC SAN LUIS BELTRAN;2;A-;3;2;1;Más de 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SAMPUÉS;53;227;47;51;41;36
20242;URBANO;170001001658;170001001658;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SIMON ARAUJO;INSTITUCION EDUCATIVA SIMON ARAUJO;2;A1;3;3;3;Entre 1 y 3 horas;Entre 1 y 2 horas;SUCRE;SUCRE;SINCELEJO;SAMPUÉS;51;278;53;57;59;56
20242;RURAL;170713013601;170713013601;SUCRE;MAÑANA;SAN ONOFRE;OFICIAL;INST EDUC TEC AGRO SAN ONOFRE DE TOROBE;INST EDUC TEC AGRO SAN ONOFRE DE TOROBÉ;1;A-;2;1;1;;;SUCRE;SUCRE;SAN ONOFRE;SAN ONOFRE;39;192;46;41;32;39
20242;URBANO;170742000071;170742000071;SUCRE;MAÑANA;SAN LUIS DE SINCÉ;OFICIAL;INST EDUC SAN JUAN BAUTISTA DE LA SALLE;INST EDUC SAN JUAN BAUTISTA DE LA SALLE;1;A1;2;2;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SAN LUIS DE SINCÉ;SAN LUIS DE SINCÉ;40;190;50;39;40;29
20242;URBANO;170110000025;170110000025;SUCRE;MAÑANA;BUENAVISTA;OFICIAL;INST EDUC BUENAVISTA;INST EDUC BUENAVISTA;3;B+;3;3;3;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;SAN PEDRO;BUENAVISTA;62;312;82;59;65;57
20242;RURAL;370771000136;370771000136;SUCRE;MAÑANA;SUCRE;OFICIAL;I.E. SAN IGNACIO;I.E. SAN IGNACIO - SEDE PRINCIPAL;1;A-;2;2;1;30 minutos o menos;Más de 2 horas;SUCRE;SUCRE;SAN MARCOS;SUCRE;32;166;38;38;36;25
20242;RURAL;270523000192;270523000192;SUCRE;MAÑANA;PALMITO;OFICIAL;I.E. INDÍGENA EL MARTILLO;I.E. INDÍGENA EL MARTILLO - SEDE PRINCIPAL;1;A-;1;2;1;Entre 30 y 60 minutos;Entre 30 y 60 minutos;CORDOBA;SUCRE;SAN ANDRÉS DE SOTAVENTO;PALMITO;28;155;28;27;37;33
20242;URBANO;170001001658;170001001658;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SIMON ARAUJO;INSTITUCION EDUCATIVA SIMON ARAUJO;2;A1;3;3;2;No Navega Internet;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;52;273;53;57;60;50
20242;RURAL;470215001110;470215001110;SUCRE;MAÑANA;COROZAL;OFICIAL;I.E. EL MAMON;I.E. EL MAMON - SEDE PRINCIPAL;1;A-;2;2;1;Más de 3 horas;30 minutos o menos;SUCRE;SUCRE;COROZAL;COROZAL;38;194;40;43;42;32
20242;URBANO;370215000267;370215000267;SUCRE;MAÑANA;COROZAL;NO OFICIAL;COLEGIO PESTALOZZIANO;COLEGIO PESTALOZZIANO;3;B1;3;3;3;Entre 30 y 60 minutos;Más de 2 horas;SUCRE;SUCRE;COROZAL;COROZAL;67;329;70;64;65;66
20242;URBANO;170001001917;170001001917;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN JOSE C.I.P;INSTITUCION EDUCATIVA SAN JOSE C.I.P;2;A-;2;2;2;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;47;230;43;50;43;45
20242;RURAL;270742000076;270742000076;SUCRE;MAÑANA;SAN LUIS DE SINCÉ;OFICIAL;I.E. DE GRANADA;I.E. DE GRANADA - SEDE PRINCIPAL;1;A-;2;2;1;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;SAN LUIS DE SINCÉ;SAN LUIS DE SINCÉ;38;198;36;45;49;28
20242;URBANO;170742000080;170742000080;SUCRE;MAÑANA;SAN LUIS DE SINCÉ;OFICIAL;INST EDUC ANTONIA SANTOS;INST EDUC ANTONIA SANTOS;3;A2;3;3;2;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SAN LUIS DE SINCÉ;SAN LUIS DE SINCÉ;61;282;62;55;60;48
20242;RURAL;270670000050;270670000050;SUCRE;MAÑANA;SAMPUÉS;OFICIAL;I.E. SEGOVIA;I.E. SEGOVIA - SEDE PRINCIPAL;2;A-;2;2;1;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SAMPUÉS;45;222;40;47;49;38
20242;RURAL;270001003361;270001003361;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN ISIDRO DE CHOCHO;INSTITUCION EDUCATIVA SAN ISIDRO DE CHOCHO;1;A-;1;1;1;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SUCRE;32;155;30;33;33;26
20242;RURAL;270670000017;270670000017;SUCRE;MAÑANA;SAMPUÉS;OFICIAL;INST EDUC INDIGENA TEC AGRO DE ESCOBAR ARRIBA;INST EDUC INDIGENA TEC AGRO DE ESCOBAR ARRIBA;1;A-;2;1;1;Entre 1 y 3 horas;Entre 1 y 2 horas;SUCRE;SUCRE;SINCELEJO;SAMPUÉS;28;173;37;48;34;28
20242;RURAL;270429060416;270429060416;SUCRE;MAÑANA;MAJAGUAL;OFICIAL;I.E. LA SIERPITA;I.E. LA SIERPITA - SEDE PRINCIPAL;2;A1;3;3;1;;;SUCRE;SUCRE;SAN MARCOS;MAJAGUAL;46;240;48;52;55;39
20242;URBANO;170001001658;170001001658;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SIMON ARAUJO;INSTITUCION EDUCATIVA SIMON ARAUJO;3;A1;3;3;3;Entre 1 y 3 horas;Entre 1 y 2 horas;SUCRE;SUCRE;SINCELEJO;SINCELEJO;64;312;55;61;67;60
20242;RURAL;270771011486;270771011486;SUCRE;MAÑANA;SUCRE;OFICIAL;I.E. JORGE MENDOZA LLAMA;I.E. JORGE MENDOZA LLAMA - SEDE PRINCIPAL;2;A-;3;3;1;No Navega Internet;Más de 2 horas;SUCRE;SUCRE;SUCRE;SUCRE;50;248;42;60;54;37
20242;URBANO;170001001658;170001001658;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SIMON ARAUJO;INSTITUCION EDUCATIVA SIMON ARAUJO;4;B1;4;4;3;Entre 30 y 60 minutos;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;72;368;70;76;80;68
20242;URBANO;170001001658;170001001658;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SIMON ARAUJO;INSTITUCION EDUCATIVA SIMON ARAUJO;3;A1;3;3;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;57;260;55;51;60;39
20242;URBANO;170820000121;170820000121;SUCRE;TARDE;SANTIAGO DE TOLÚ;OFICIAL;INST EDUC LUIS PATRON ROSANO;INST EDUC LUIS PATRON ROSANO;3;A-;4;4;3;Más de 3 horas;No leo por entretenimiento;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;58;322;47;69;71;65
20242;URBANO;170235000256;170235000256;SUCRE;MAÑANA;GALERAS;OFICIAL;I.E.  DE GALERAS;I.E. DE GALERAS - SEDE PRINCIPAL;2;A-;3;2;1;;;SUCRE;SUCRE;GALERAS;GALERAS;43;213;43;53;40;34
20242;RURAL;270702000227;270702000227;SUCRE;MAÑANA;SAN JUAN DE BETULIA;OFICIAL;INST EDUC TEC AGRO DE ALBANIA;INST EDUC TEC AGRO DE ALBANIA;1;A-;1;1;1;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;COROZAL;SAN JUAN DE BETULIA;38;155;26;30;30;28
20242;URBANO;170001000244;170001000244;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA POLICARPA SALAVARRIETA;INSTITUCION EDUCATIVA POLICARPA SALAVARRIETA;3;B1;3;4;3;Más de 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;60;321;70;64;72;59
20242;RURAL;270429001851;270429001851;SUCRE;TARDE;MAJAGUAL;OFICIAL;INST EDUC EL NARANJO;INST EDUC EL NARANJO;1;A-;1;1;1;;;SUCRE;SUCRE;MAJAGUAL;MAJAGUAL;39;170;31;34;33;31
20242;URBANO;170001001861;170001001861;SUCRE;NOCHE;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO PRIETO;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO PRIETO;1;A-;2;1;1;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;37;171;39;39;23;36
20242;RURAL;270708000300;270708000300;SUCRE;MAÑANA;SAN MARCOS;OFICIAL;INST EDUC PALO ALTO;INST EDUC PALO ALTO;1;A-;2;2;1;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;37;186;28;44;36;35
20242;URBANO;170508000076;170508000076;SUCRE;MAÑANA;OVEJAS;OFICIAL;I.E. GABRIEL TABOADA SANTODOMINGO;I.E. GABRIEL TABOADA SANTODOMINGO - SEDE PRINCIPAL;2;A-;2;1;1;Más de 3 horas;No leo por entretenimiento;SUCRE;SUCRE;OVEJAS;OVEJAS;45;190;36;42;33;33
20242;URBANO;170001000180;170001000180;SUCRE;TARDE;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA ANTONIO  LENIS;INSTITUCION EDUCATIVA ANTONIO  LENIS;2;A-;3;3;2;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;44;248;42;59;51;47
20242;URBANO;170215000284;170215000284;SUCRE;MAÑANA;COROZAL;OFICIAL;I.E. LICEO CARMELO PERCY VERGARA;INST EDUC LICEO CARMELO PERCY VERGARA;3;A-;2;3;1;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;COROZAL;COROZAL;56;226;47;41;51;32
20242;RURAL;270820000045;270820000045;SUCRE;MAÑANA;SANTIAGO DE TOLÚ;OFICIAL;INST EDUC LAS PALMAS;INST EDUC LAS PALMAS;1;A-;1;1;1;;;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;34;145;29;35;24;23
20242;URBANO;370215000267;370215000267;SUCRE;MAÑANA;COROZAL;NO OFICIAL;COLEGIO PESTALOZZIANO;COLEGIO PESTALOZZIANO;2;A-;2;3;2;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;COROZAL;COROZAL;51;258;46;47;62;48
20242;RURAL;270670000041;270670000041;SUCRE;MAÑANA;SAMPUÉS;OFICIAL;I.E. INDIGENA SABANAS DE LA NEGRA;INS EDU INDIGENA SABANAS DE LA NEGRA;1;A1;2;1;2;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SAMPUÉS;34;190;50;37;33;44
20242;RURAL;270708000083;270708000083;SUCRE;TARDE;SAN MARCOS;OFICIAL;INST EDUC CAÑO PRIETO;INSTITUCION EDUCATIVA CAÑO PRIETO;2;A-;2;2;1;Más de 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;43;220;38;46;49;40
20242;URBANO;170001001658;170001001658;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SIMON ARAUJO;INSTITUCION EDUCATIVA SIMON ARAUJO;2;A1;2;2;1;30 minutos o menos;Entre 1 y 2 horas;SUCRE;SUCRE;SINCELEJO;SINCELEJO;43;208;50;44;42;35
20242;RURAL;270713000199;270713000199;SUCRE;MAÑANA;SAN ONOFRE;OFICIAL;INST EDUC SABAS EDMUNDO BALSEIRO BLANCO;INST EDUC SABAS EDMUNDO BALSEIRO BLANCO;2;A-;1;1;1;Entre 30 y 60 minutos;No leo por entretenimiento;SUCRE;SUCRE;SAN ONOFRE;SAN ONOFRE;42;164;31;28;33;29
20242;RURAL;470713001062;470713001062;SUCRE;MAÑANA;SAN ONOFRE;OFICIAL;I.E. PALO ALTO;I.E. PALO ALTO - SEDE PRINCIPAL;2;A-;1;1;1;;;SUCRE;SUCRE;SAN ONOFRE;SAN ONOFRE;43;171;36;34;32;27
20242;URBANO;170001000414;170001000414;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA NORMAL SUPERIOR DE SINCELEJO;INSTITUCION EDUCATIVA NORMAL SUPERIOR DE SINCELEJO;2;A1;3;3;2;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;43;252;56;57;52;48
20242;RURAL;270215000874;270215000874;SUCRE;MAÑANA;COROZAL;OFICIAL;INST EDUC LAS PEÑAS;INST EDUC LAS PEÑAS;2;A1;2;3;2;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;COROZAL;COROZAL;51;255;51;48;54;51
20242;URBANO;370001038909;370001038909;SUCRE;MAÑANA;SINCELEJO;NO OFICIAL;INSTITUCION EDUCATIVA COMFASUCRE(ANTES CENTRO DOCEMTE CONFASUCRE);INSTITUCION EDUCATIVA COMFASUCRE (ANTES CENTRO DOCENTE COMFASUCRE);3;A1;4;3;2;Más de 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;58;293;57;68;61;48
20242;URBANO;170001003847;170001003847;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA DULCE NOMBRE DE JESUS;INSTITUCION EDUCATIVA DULCE NOMBRE DE JESUS;3;A-;4;3;3;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;56;310;43;70;70;58
20242;URBANO;170110000025;170110000025;SUCRE;MAÑANA;BUENAVISTA;OFICIAL;INST EDUC BUENAVISTA;INST EDUC BUENAVISTA;1;A-;2;2;2;No Navega Internet;Entre 1 y 2 horas;BOLIVAR;SUCRE;MAGANGUÉ;BUENAVISTA;36;212;40;40;50;44
20242;URBANO;170235000248;170235000248;SUCRE;MAÑANA;GALERAS;OFICIAL;INST EDUC ANTONIO NARIÑO;INST EDUC ANTONIO NARIÑO;1;A-;2;3;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;GALERAS;GALERAS;39;220;36;49;53;38
20242;RURAL;270771011516;270771011516;SUCRE;MAÑANA;SUCRE;OFICIAL;INST EDUC JOSE MARIA CORDOBA;INST EDUC JOSE MARIA CORDOBA;3;A-;4;4;2;;;SUCRE;SUCRE;SUCRE;SUCRE;59;301;42;68;71;49
20242;URBANO;170508000076;170508000076;SUCRE;MAÑANA;OVEJAS;OFICIAL;I.E. GABRIEL TABOADA SANTODOMINGO;I.E. GABRIEL TABOADA SANTODOMINGO - SEDE PRINCIPAL;2;A1;3;2;2;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;OVEJAS;OVEJAS;54;248;53;53;47;43
20242;URBANO;170001000112;170001000112;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA PARA POBLACIONES ESPECIALES;INSTITUCION EDUCATIVA PARA POBLACIONES ESPECIALES;2;A-;2;2;2;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;44;204;42;37;41;41
20242;URBANO;170001000244;170001000244;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA POLICARPA SALAVARRIETA;INSTITUCION EDUCATIVA POLICARPA SALAVARRIETA;3;A1;3;3;3;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;56;292;53;60;62;57
20242;URBANO;170001000414;170001000414;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA NORMAL SUPERIOR DE SINCELEJO;INSTITUCION EDUCATIVA NORMAL SUPERIOR DE SINCELEJO;2;A-;3;3;2;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;46;251;43;53;57;47
20242;RURAL;270001038327;270001038327;SUCRE;MAÑANA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA RURAL SAN RAFAEL;INSTITUCION EDUCATIVA RURAL SAN RAFAEL;1;A-;1;1;1;;;SUCRE;SUCRE;SINCELEJO;TOLÚ VIEJO;37;154;32;35;28;23
20242;URBANO;170717000016;170717000016;SUCRE;MAÑANA;SAN PEDRO;OFICIAL;INST EDUC SAN PEDRO CLAVER;INST EDUC SAN PEDRO CLAVER;2;A-;3;3;2;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;SAN PEDRO;SAN PEDRO;48;258;46;60;52;48
20242;URBANO;170670000071;170670000071;SUCRE;MAÑANA;SAMPUÉS;OFICIAL;I.E. MILLAN VARGAS;I.E. MILLAN VARGAS - SEDE PRINCIPAL;3;A1;2;3;2;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SAMPUÉS;56;252;56;45;52;47
20242;RURAL;270678000130;270678000130;SUCRE;MAÑANA;SAN BENITO ABAD;OFICIAL;INST EDUC LA VENTURA;INST EDUC LA VENTURA;1;A-;1;1;1;No Navega Internet;Más de 2 horas;SUCRE;SUCRE;SAN BENITO ABAD;SAN BENITO ABAD;32;148;28;30;31;26
20242;RURAL;270429003340;270429003340;SUCRE;TARDE;MAJAGUAL;OFICIAL;I.E. LAS PALMITAS;I.E. LAS PALMITAS - SEDE PRINCIPAL;1;A-;1;1;1;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;MAJAGUAL;MAJAGUAL;34;152;30;31;24;33
20242;RURAL;270713000547;270713000547;SUCRE;TARDE;SAN ONOFRE;OFICIAL;I.E. EL RINCON;I.E. EL RINCON - SEDE PRINCIPAL;1;A-;2;1;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SAN ONOFRE;SAN ONOFRE;39;185;38;39;35;35
20242;URBANO;370001039093;370001039093;SUCRE;MAÑANA;SINCELEJO;NO OFICIAL;INSTITUCIÓN EDUCATIVA LICEO NACIONAL SHALOM;LICEO NACIONAL;2;A2;3;2;3;;;SUCRE;SUCRE;SINCELEJO;SINCELEJO;43;273;62;62;49;62
20242;URBANO;170670000071;170670000071;SUCRE;MAÑANA;SAMPUÉS;OFICIAL;I.E. MILLAN VARGAS;I.E. MILLAN VARGAS - SEDE PRINCIPAL;2;A1;3;3;2;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SAMPUÉS;53;256;51;53;56;43
20242;RURAL;270708000725;270708000725;SUCRE;MAÑANA;SAN MARCOS;OFICIAL;I.E. CUENCA;I.E. CUENCA - SEDE PRINCIPAL;2;A-;2;2;1;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;43;208;42;42;41;40
20242;URBANO;170001001224;170001001224;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN VICENTE DE PAUL;INSTITUCION EDUCATIVA SAN VICENTE DE PAUL;4;A2;4;3;3;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;73;336;64;67;69;61
20242;RURAL;170820060116;170820060116;SUCRE;UNICA;COVEÑAS;OFICIAL;INSTITUCION  EDUCATIVA TECNICA PIO XII;SEDE PRINCIPAL INSTITUCION EDUCATIVA TECNICA PIO XII;1;A-;1;1;1;;;SUCRE;CORDOBA;COVEÑAS;SAN ANTERO;32;152;35;32;27;29
20242;RURAL;270523000192;270523000192;SUCRE;MAÑANA;PALMITO;OFICIAL;I.E. INDÍGENA EL MARTILLO;I.E. INDÍGENA EL MARTILLO - SEDE PRINCIPAL;2;A-;3;2;2;30 minutos o menos;30 minutos o menos;CORDOBA;CORDOBA;SAN ANDRÉS DE SOTAVENTO;TUCHÍN;45;235;44;51;46;47
20242;URBANO;170001000091;170001000091;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA RAFAEL NU¿EZ;INSTITUCION EDUCATIVA RAFAEL NU¥EZ;2;A1;3;2;1;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;44;215;48;52;37;37
20242;URBANO;170235000256;170235000256;SUCRE;MAÑANA;GALERAS;OFICIAL;I.E.  DE GALERAS;I.E. DE GALERAS - SEDE PRINCIPAL;3;A1;2;3;2;;;SUCRE;SUCRE;GALERAS;GALERAS;62;292;53;48;70;55
20242;URBANO;170001001429;170001001429;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA JOSE IGNACIO LOPEZ;INSTITUCION EDUCATIVA JOSE IGNACIO LOPEZ;1;A-;2;1;1;;;SUCRE;SUCRE;SINCELEJO;SINCELEJO;38;181;44;46;20;38
20242;URBANO;170001000431;170001000431;SUCRE;MAÑANA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA MADRE AMALIA;INSTITUCION EDUCATIVA MADRE AMALIA;2;A2;4;3;3;;;SUCRE;SUCRE;SINCELEJO;SINCELEJO;49;312;59;73;70;59
20242;URBANO;170001001917;170001001917;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN JOSE C.I.P;INSTITUCION EDUCATIVA SAN JOSE C.I.P;1;A-;2;1;1;Entre 1 y 3 horas;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;37;190;43;45;33;35
20242;URBANO;170001001917;170001001917;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN JOSE C.I.P;INSTITUCION EDUCATIVA SAN JOSE C.I.P;2;A1;3;2;2;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;46;237;53;52;45;45
